"Year","Month","Flag","LatC5","LonC5","Hooks","ALBn","BETn","PBFn","SKJn","TUNn","YFTn","BILn","BLMn","BUMn","MLSn","SFAn","SSPn","SWOn","ALBmt","BETmt","PBFmt","SKJmt","TUNmt","YFTmt","BILmt","BLMmt","BUMmt","MLSmt","SFAmt","SSPmt","SWOmt"
1970,11,"JPN",22.50,-132.50,107271,1.00,503.00,0.00,4.00,0.00,506.00,70.00,0.00,25.00,464.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",22.50,-112.50,198100,0.00,0.00,0.00,0.00,0.00,282.00,62.00,11.00,23.00,3149.00,0.00,0.00,547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",22.50,-107.50,358808,0.00,18.00,0.00,3.00,0.00,529.00,2813.00,23.00,138.00,6052.00,0.00,0.00,602.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",27.50,-147.50,83167,98.00,237.00,0.00,58.00,0.00,288.00,11.00,0.00,35.00,1397.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",27.50,-142.50,63541,89.00,375.00,0.00,11.00,0.00,106.00,16.00,1.00,16.00,666.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",27.50,-137.50,91528,49.00,645.00,0.00,6.00,0.00,178.00,65.00,0.00,33.00,420.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",27.50,-132.50,61284,0.00,401.00,0.00,3.00,0.00,191.00,21.00,0.00,13.00,32.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",27.50,-127.50,1675,0.00,5.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",27.50,-112.50,15346,0.00,0.00,0.00,0.00,0.00,22.00,3.00,0.00,0.00,46.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",32.50,-147.50,373728,6844.00,2619.00,0.00,10.00,0.00,524.00,96.00,0.00,18.00,165.00,0.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",32.50,-142.50,406197,982.00,4511.00,0.00,3.00,0.00,1068.00,195.00,0.00,4.00,256.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",32.50,-137.50,55032,0.00,475.00,0.00,3.00,0.00,69.00,17.00,0.00,1.00,13.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",32.50,-132.50,104602,4.00,1002.00,0.00,0.00,0.00,349.00,39.00,0.00,1.00,55.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",32.50,-127.50,2040,0.00,3.00,0.00,0.00,0.00,21.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",37.50,-147.50,11940,267.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"JPN",37.50,-142.50,5977,10.00,75.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-22.50,-122.50,9155,292.00,19.00,0.00,0.00,0.00,2.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-17.50,-147.50,4990,206.00,11.00,0.00,0.00,0.00,2.00,0.00,8.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-17.50,-142.50,4639,149.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-17.50,-137.50,40513,2489.00,32.00,0.00,0.00,0.00,31.00,0.00,23.00,2.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-17.50,-132.50,155826,9535.00,320.00,0.00,55.00,0.00,179.00,13.00,34.00,6.00,13.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-17.50,-127.50,457925,24197.00,883.00,0.00,240.00,0.00,431.00,183.00,206.00,32.00,46.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-17.50,-122.50,53483,2161.00,170.00,0.00,17.00,0.00,59.00,0.00,15.00,2.00,11.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-12.50,-147.50,19490,610.00,27.00,0.00,4.00,0.00,19.00,0.00,11.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-12.50,-142.50,201754,8700.00,639.00,0.00,78.00,0.00,261.00,0.00,71.00,4.00,11.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-12.50,-137.50,268956,13033.00,1112.00,0.00,130.00,0.00,320.00,6.00,65.00,10.00,40.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-12.50,-132.50,138740,6516.00,486.00,0.00,34.00,0.00,206.00,0.00,23.00,4.00,13.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-12.50,-127.50,75822,3719.00,340.00,0.00,48.00,0.00,84.00,0.00,27.00,11.00,8.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,11,"TWN",-12.50,-122.50,69695,3738.00,578.00,0.00,57.00,0.00,177.00,8.00,11.00,0.00,17.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-42.50,-147.50,1530,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-42.50,-137.50,1887,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-37.50,-142.50,2142,13.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-37.50,-137.50,2448,16.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-37.50,-132.50,2632,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-37.50,-127.50,5489,93.00,7.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,8.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-32.50,-147.50,5080,18.00,16.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-32.50,-132.50,2919,46.00,1.00,0.00,0.00,0.00,13.00,0.00,0.00,7.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-32.50,-127.50,2919,63.00,10.00,0.00,0.00,0.00,19.00,0.00,0.00,7.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-147.50,29917,95.00,59.00,0.00,0.00,0.00,129.00,42.00,0.00,36.00,61.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-142.50,29866,230.00,81.00,0.00,4.00,0.00,106.00,12.00,1.00,27.00,66.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-137.50,5265,26.00,3.00,0.00,0.00,0.00,15.00,0.00,2.00,3.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-132.50,4386,5.00,13.00,0.00,0.00,0.00,7.00,0.00,0.00,11.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-122.50,2142,8.00,6.00,0.00,0.00,0.00,3.00,8.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-117.50,1887,11.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-112.50,22481,84.00,75.00,0.00,0.00,0.00,87.00,11.00,0.00,4.00,65.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-27.50,-107.50,6059,4.00,20.00,0.00,0.00,0.00,60.00,9.00,0.00,0.00,5.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-147.50,13457,183.00,12.00,0.00,0.00,0.00,36.00,10.00,0.00,23.00,32.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-142.50,42148,631.00,45.00,0.00,0.00,0.00,97.00,2.00,4.00,155.00,30.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-137.50,23488,401.00,43.00,0.00,0.00,0.00,40.00,2.00,0.00,89.00,44.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-132.50,8782,23.00,9.00,0.00,0.00,0.00,11.00,0.00,0.00,28.00,37.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-127.50,10307,33.00,26.00,0.00,0.00,0.00,8.00,2.00,0.00,22.00,23.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-122.50,21599,116.00,26.00,0.00,3.00,0.00,39.00,56.00,0.00,27.00,62.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-117.50,48476,300.00,114.00,0.00,2.00,0.00,83.00,97.00,2.00,32.00,91.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-112.50,53550,284.00,184.00,0.00,8.00,0.00,340.00,52.00,1.00,10.00,133.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-22.50,-107.50,4182,3.00,13.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,12.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-17.50,-147.50,58667,1802.00,55.00,0.00,320.00,0.00,153.00,13.00,0.00,61.00,24.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-17.50,-137.50,2203,5.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-17.50,-127.50,2244,58.00,1.00,0.00,0.00,0.00,2.00,5.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-17.50,-122.50,2193,30.00,0.00,0.00,0.00,0.00,3.00,10.00,0.00,5.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-17.50,-117.50,15810,269.00,15.00,0.00,0.00,0.00,24.00,0.00,1.00,8.00,14.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-17.50,-107.50,30678,201.00,156.00,0.00,0.00,0.00,113.00,0.00,1.00,4.00,56.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-17.50,-97.50,3738,20.00,14.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,5.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-142.50,19839,45.00,197.00,0.00,0.00,0.00,73.00,0.00,0.00,26.00,16.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-137.50,4335,17.00,14.00,0.00,0.00,0.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-132.50,4396,4.00,16.00,0.00,0.00,0.00,6.00,4.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-127.50,127939,292.00,779.00,0.00,44.00,0.00,539.00,62.00,4.00,48.00,18.00,0.00,0.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-122.50,131330,103.00,997.00,0.00,22.00,0.00,422.00,98.00,4.00,17.00,55.00,0.00,0.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-117.50,167153,251.00,1178.00,0.00,119.00,0.00,609.00,217.00,4.00,31.00,116.00,0.00,0.00,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-112.50,162741,232.00,933.00,0.00,10.00,0.00,1103.00,170.00,4.00,29.00,244.00,0.00,0.00,187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-107.50,158471,76.00,915.00,0.00,31.00,0.00,707.00,39.00,5.00,42.00,405.00,0.00,0.00,213.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-102.50,132030,440.00,618.00,0.00,14.00,0.00,203.00,18.00,0.00,16.00,731.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-97.50,102157,1050.00,509.00,0.00,1.00,0.00,96.00,11.00,1.00,19.00,449.00,0.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-12.50,-92.50,2193,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-142.50,17809,34.00,179.00,0.00,0.00,0.00,118.00,4.00,2.00,7.00,14.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-137.50,17202,0.00,111.00,0.00,5.00,0.00,30.00,13.00,0.00,14.00,42.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-132.50,15091,0.00,94.00,0.00,0.00,0.00,57.00,28.00,0.00,20.00,61.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-127.50,38046,8.00,202.00,0.00,40.00,0.00,153.00,55.00,1.00,18.00,92.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-122.50,122130,13.00,1162.00,0.00,69.00,0.00,423.00,46.00,9.00,82.00,477.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-117.50,217719,15.00,1775.00,0.00,101.00,0.00,867.00,44.00,12.00,92.00,485.00,0.00,0.00,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-112.50,142035,50.00,1183.00,0.00,5.00,0.00,771.00,3.00,10.00,48.00,512.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-107.50,6987,0.00,24.00,0.00,0.00,0.00,7.00,0.00,0.00,2.00,21.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-102.50,32629,0.00,251.00,0.00,9.00,0.00,58.00,2.00,0.00,2.00,134.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-7.50,-97.50,2142,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-147.50,4386,0.00,52.00,0.00,0.00,0.00,6.00,0.00,0.00,3.00,57.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-142.50,45489,0.00,711.00,0.00,1.00,0.00,22.00,12.00,1.00,26.00,118.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-137.50,2055,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-122.50,2142,0.00,5.00,0.00,0.00,0.00,7.00,0.00,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-117.50,19380,0.00,181.00,0.00,6.00,0.00,30.00,7.00,3.00,7.00,79.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-112.50,25883,0.00,166.00,0.00,3.00,0.00,74.00,1.00,0.00,3.00,100.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-107.50,23078,0.00,51.00,0.00,3.00,0.00,160.00,5.00,1.00,3.00,271.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-102.50,2295,0.00,1.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-87.50,57360,0.00,0.00,0.00,0.00,0.00,0.00,22.00,2.00,0.00,1605.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",-2.50,-82.50,127807,0.00,1045.00,0.00,33.00,0.00,94.00,15.00,1.00,12.00,501.00,0.00,0.00,385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-142.50,4386,0.00,31.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,11.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-137.50,41540,0.00,541.00,0.00,5.00,0.00,164.00,10.00,1.00,52.00,120.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-132.50,32997,0.00,404.00,0.00,0.00,0.00,74.00,18.00,1.00,29.00,135.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-127.50,6732,0.00,43.00,0.00,0.00,0.00,38.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-122.50,24812,0.00,194.00,0.00,2.00,0.00,85.00,13.00,1.00,26.00,68.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-117.50,33456,0.00,248.00,0.00,0.00,0.00,49.00,2.00,5.00,32.00,63.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-112.50,32584,0.00,70.00,0.00,0.00,0.00,63.00,19.00,2.00,23.00,176.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-107.50,32844,2.00,86.00,0.00,3.00,0.00,86.00,14.00,1.00,17.00,86.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-102.50,74914,0.00,463.00,0.00,6.00,0.00,152.00,23.00,0.00,21.00,105.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-97.50,86690,0.00,481.00,0.00,1.00,0.00,64.00,52.00,4.00,44.00,139.00,0.00,0.00,132.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-92.50,37352,0.00,193.00,0.00,0.00,0.00,75.00,31.00,2.00,37.00,89.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-87.50,36169,0.00,168.00,0.00,0.00,0.00,76.00,74.00,1.00,19.00,97.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-82.50,75660,0.00,386.00,0.00,0.00,0.00,147.00,96.00,7.00,26.00,517.00,0.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",2.50,-77.50,104860,0.00,2.00,0.00,0.00,0.00,93.00,5373.00,34.00,71.00,2391.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970,12,"JPN",7.50,-147.50,26798,0.00,163.00,0.00,0.00,0.00,86.00,2.00,0.00,39.00,79.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
